[2026-06-09T09:59:21.451Z] GET https://klaravex.com/wp-admin/profile.php → pending (?ms, ?B)
[2026-06-09T10:12:31.620Z] GET https://klaravex.de/wp-content/plugins/wpforms-lite/assets/css/admin-bar.min.css?ver=1.10.1.1 → 200 (5ms, -352B)
[2026-06-09T10:12:31.620Z] GET https://klaravex.de/wp-content/plugins/code-snippets/dist/menu.css?ver=3.9.6 → 200 (?ms, -352B)
[2026-06-09T10:12:31.620Z] GET https://klaravex.de/wp-content/plugins/wp-fastest-cache/css/toolbar.css?ver=1780999951 → 200 (32ms, 4631B)
[2026-06-09T10:12:31.626Z] GET https://klaravex.de/wp-content/plugins/google-analytics-for-wordpress/lite/assets/admin-bar/insights.css?ver=9456bd1f8aae1e62dea8 → 200 (?ms, -353B)
[2026-06-09T10:12:31.626Z] GET https://klaravex.de/wp-includes/js/jquery/jquery.min.js?ver=3.7.1 → 200 (?ms, -370B)
[2026-06-09T10:12:31.626Z] GET https://klaravex.de/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1 → 200 (?ms, -368B)
[2026-06-09T10:12:31.626Z] GET https://klaravex.de/wp-includes/js/utils.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -366B)
[2026-06-09T10:12:31.626Z] GET https://klaravex.de/wp-includes/js/plupload/moxie.min.js?ver=1.3.5.1 → 200 (?ms, -370B)
[2026-06-09T10:12:31.626Z] GET https://klaravex.de/wp-includes/js/plupload/plupload.min.js?ver=2.1.9 → 200 (?ms, -368B)
[2026-06-09T10:12:31.644Z] GET https://klaravex.de/wp-content/plugins/wp-fastest-cache/images/icon.svg → 200 (?ms, -359B)
[2026-06-09T10:12:31.658Z] GET https://secure.gravatar.com/avatar/2e4335b71b495c098ec380e606ae39568aac8e9f412fb34f0815bca579644041?s=26&d=mm&r=g → 200 (?ms, -621B)
[2026-06-09T10:12:31.667Z] GET https://klaravex.de/wp-content/plugins/code-snippets/dist/77309b6c62059751c2c4.svg → 200 (?ms, -357B)
[2026-06-09T10:12:32.999Z] GET https://klaravex.de/wp-includes/js/hoverIntent.min.js?ver=1.10.2 → 200 (?ms, -366B)
[2026-06-09T10:12:32.999Z] GET https://klaravex.de/wp-includes/js/dist/dom-ready.min.js?ver=a06281ae5cf5500e9317 → 200 (?ms, -366B)
[2026-06-09T10:12:32.999Z] GET https://klaravex.de/wp-includes/js/dist/hooks.min.js?ver=7496969728ca0f95732d → 200 (?ms, -368B)
[2026-06-09T10:12:32.999Z] GET https://klaravex.de/wp-includes/js/dist/i18n.min.js?ver=781d11515ad3d91786ec → 200 (?ms, -368B)
[2026-06-09T10:12:32.999Z] GET https://klaravex.de/wp-includes/js/dist/a11y.min.js?ver=af934e5259bc51b8718e → 200 (?ms, -366B)
[2026-06-09T10:12:32.999Z] GET https://klaravex.de/wp-admin/js/common.min.js?ver=7.0 → 200 (1ms, -367B)
[2026-06-09T10:12:33.000Z] GET https://klaravex.de/wp-content/plugins/insert-headers-and-footers/build/admin-bar.js?ver=c95624a69c80301272a0 → 200 (?ms, -366B)
[2026-06-09T10:12:33.000Z] GET https://klaravex.de/wp-includes/js/hoverintent-js.min.js?ver=2.2.1 → 200 (?ms, -366B)
[2026-06-09T10:12:33.000Z] GET https://klaravex.de/wp-includes/js/admin-bar.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -367B)
[2026-06-09T10:12:33.000Z] GET https://klaravex.de/wp-includes/js/api-request.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -366B)
[2026-06-09T10:12:33.001Z] GET https://klaravex.de/wp-admin/js/auth-app.min.js?ver=7.0 → 200 (26ms, 951B)
[2026-06-09T10:12:33.001Z] GET https://klaravex.de/wp-admin/js/svg-painter.js?ver=7.0 → 200 (?ms, -367B)
[2026-06-09T10:12:33.001Z] GET https://klaravex.de/wp-includes/js/heartbeat.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -368B)
[2026-06-09T10:12:33.001Z] GET https://klaravex.de/wp-includes/js/wp-auth-check.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -366B)
[2026-06-09T10:12:33.001Z] GET https://klaravex.de/wp-includes/js/dist/vendor/react.min.js?ver=18.3.1.1 → 200 (?ms, -368B)
[2026-06-09T10:12:33.001Z] GET https://klaravex.de/wp-includes/js/dist/vendor/react-dom.min.js?ver=18.3.1.1 → 200 (?ms, -370B)
[2026-06-09T10:12:33.001Z] GET https://klaravex.de/wp-includes/js/dist/vendor/react-jsx-runtime.min.js?ver=18.3.1 → 200 (?ms, -366B)
[2026-06-09T10:12:33.001Z] GET https://klaravex.de/wp-includes/js/dist/deprecated.min.js?ver=990e85f234fee8f7d446 → 200 (?ms, -366B)
[2026-06-09T10:12:33.001Z] GET https://klaravex.de/wp-includes/js/dist/dom.min.js?ver=66a6cf58e0c4cd128af0 → 200 (1ms, -368B)
[2026-06-09T10:12:33.002Z] GET https://klaravex.de/wp-includes/js/dist/escape-html.min.js?ver=3f093e5cca67aa0f8b56 → 200 (?ms, -366B)
[2026-06-09T10:12:33.002Z] GET https://klaravex.de/wp-includes/js/dist/element.min.js?ver=15ba804677f72a8db97b → 200 (?ms, -367B)
[2026-06-09T10:12:33.002Z] GET https://klaravex.de/wp-includes/js/dist/is-shallow-equal.min.js?ver=5d84b9f3cb50d2ce7d04 → 200 (?ms, -366B)
[2026-06-09T10:12:33.002Z] GET https://klaravex.de/wp-includes/js/dist/keycodes.min.js?ver=aa1a141e3468afe7f852 → 200 (?ms, -367B)
[2026-06-09T10:12:33.002Z] GET https://klaravex.de/wp-includes/js/dist/priority-queue.min.js?ver=1f0e89e247bc0bd3f9b9 → 200 (?ms, -367B)
[2026-06-09T10:12:33.002Z] GET https://klaravex.de/wp-includes/js/dist/undo-manager.min.js?ver=27bb0ae036a2c9d4a1b5 → 200 (?ms, -366B)
[2026-06-09T10:12:33.002Z] GET https://klaravex.de/wp-includes/js/dist/compose.min.js?ver=edb5a8c0b5bf71686403 → 200 (?ms, -369B)
[2026-06-09T10:12:33.002Z] GET https://klaravex.de/wp-includes/js/dist/vendor/moment.min.js?ver=2.30.1 → 200 (?ms, -369B)
[2026-06-09T10:12:33.002Z] GET https://klaravex.de/wp-includes/js/dist/date.min.js?ver=c9f8e7dd3232716f34e9 → 200 (?ms, -370B)
[2026-06-09T10:12:33.003Z] GET https://klaravex.de/wp-includes/js/dist/html-entities.min.js?ver=8c6fa5b869dfeadc4af2 → 200 (?ms, -366B)
[2026-06-09T10:12:33.003Z] GET https://klaravex.de/wp-includes/js/dist/primitives.min.js?ver=a5c905ec27bcd76ef287 → 200 (?ms, -366B)
[2026-06-09T10:12:33.003Z] GET https://klaravex.de/wp-includes/js/dist/private-apis.min.js?ver=835912f0086b9e59aed4 → 200 (?ms, -366B)
[2026-06-09T10:12:33.003Z] GET https://klaravex.de/wp-includes/js/dist/redux-routine.min.js?ver=64f9f5001aabc046c605 → 200 (?ms, -368B)
[2026-06-09T10:12:33.003Z] GET https://klaravex.de/wp-includes/js/dist/data.min.js?ver=1756b6a2676c1b3369ab → 200 (?ms, -368B)
[2026-06-09T10:12:33.003Z] GET https://klaravex.de/wp-includes/js/dist/rich-text.min.js?ver=16449e6108f48327f368 → 200 (?ms, -369B)
[2026-06-09T10:12:33.003Z] GET https://klaravex.de/wp-includes/js/dist/warning.min.js?ver=36fdbdc984d93aee8a97 → 200 (?ms, -366B)
[2026-06-09T10:12:33.003Z] GET https://klaravex.de/wp-includes/js/dist/components.min.js?ver=5dedfe13f08880193a28 → 200 (?ms, -371B)
[2026-06-09T10:12:33.003Z] GET https://klaravex.de/wp-includes/js/dist/keyboard-shortcuts.min.js?ver=2ed78d3b4c23f38804e0 → 200 (1ms, -367B)
[2026-06-09T10:12:33.004Z] GET https://klaravex.de/wp-includes/js/dist/commands.min.js?ver=e3d8bba53f4ffea4fcd2 → 200 (?ms, -369B)
[2026-06-09T10:12:33.004Z] GET https://klaravex.de/wp-includes/js/dist/url.min.js?ver=bb0f766c3d2efe497871 → 200 (?ms, -368B)
[2026-06-09T10:12:33.004Z] GET https://klaravex.de/wp-includes/js/dist/api-fetch.min.js?ver=d7efe4dc1468d36c39b8 → 200 (?ms, -368B)
[2026-06-09T10:12:33.004Z] GET https://klaravex.de/wp-includes/js/dist/blob.min.js?ver=198af75fe06d924090d8 → 200 (?ms, -365B)
[2026-06-09T10:12:33.004Z] GET https://klaravex.de/wp-includes/js/dist/block-serialization-default-parser.min.js?ver=bff55bd3f1ce9df0c99c → 200 (?ms, -366B)
[2026-06-09T10:12:33.004Z] GET https://klaravex.de/wp-includes/js/dist/autop.min.js?ver=9d0d0901b46f0a9027c9 → 200 (?ms, -368B)
[2026-06-09T10:12:33.004Z] GET https://klaravex.de/wp-includes/js/dist/shortcode.min.js?ver=11742fe18cc215d3d5ab → 200 (?ms, -365B)
[2026-06-09T10:12:33.004Z] GET https://klaravex.de/wp-includes/js/dist/blocks.min.js?ver=ef38e42500165bfda301 → 200 (2ms, -370B)
[2026-06-09T10:12:33.006Z] GET https://klaravex.de/wp-includes/js/dist/notices.min.js?ver=218d0173a31ae7269246 → 200 (?ms, -368B)
[2026-06-09T10:12:33.006Z] GET https://klaravex.de/wp-includes/js/dist/preferences-persistence.min.js?ver=e8033be98338d1861bca → 200 (1ms, -368B)
[2026-06-09T10:12:33.008Z] GET https://klaravex.de/wp-includes/js/dist/preferences.min.js?ver=035813168e404aa30193 → 200 (?ms, -368B)
[2026-06-09T10:12:33.008Z] GET https://klaravex.de/wp-includes/js/dist/style-engine.min.js?ver=faa37ce61b7ec8394b2a → 200 (?ms, -368B)
[2026-06-09T10:12:33.008Z] GET https://klaravex.de/wp-includes/js/dist/theme.min.js?ver=e22ce547a4420507b323 → 200 (?ms, -369B)
[2026-06-09T10:12:33.008Z] GET https://klaravex.de/wp-includes/js/dist/token-list.min.js?ver=16f0aebdd39d87c2a84b → 200 (?ms, -366B)
[2026-06-09T10:12:33.008Z] GET https://klaravex.de/wp-includes/js/dist/upload-media.min.js?ver=d359c2cccf866d7082d2 → 200 (?ms, -368B)
[2026-06-09T10:12:33.008Z] GET https://klaravex.de/wp-includes/js/dist/block-editor.min.js?ver=93c3566b7f24c15b7e17 → 200 (?ms, -348B)
[2026-06-09T10:12:33.009Z] GET https://klaravex.de/wp-includes/js/dist/core-data.min.js?ver=89931f90e4df5eb5f8a3 → 200 (?ms, -370B)
[2026-06-09T10:12:33.009Z] GET https://klaravex.de/wp-includes/js/dist/router.min.js?ver=0249e6724784b1c2583b → 200 (?ms, -368B)
[2026-06-09T10:12:33.009Z] GET https://klaravex.de/wp-includes/js/dist/core-commands.min.js?ver=b209152e7e51279d7c28 → 200 (?ms, -368B)
[2026-06-09T10:12:33.009Z] GET https://klaravex.de/wp-content/plugins/all-in-one-seo-pack/dist/Lite/assets/notifications.6a079db7.js?ver=4.9.7.2 → 200 (1ms, -366B)
[2026-06-09T10:12:33.010Z] GET https://klaravex.de/wp-content/plugins/all-in-one-seo-pack/dist/Lite/assets/app.a28e85d1.js?ver=4.9.7.2 → 200 (?ms, -366B)
[2026-06-09T10:12:33.010Z] GET https://klaravex.de/wp-includes/js/underscore.min.js?ver=1.13.8 → 200 (?ms, -368B)
[2026-06-09T10:12:33.010Z] GET https://klaravex.de/wp-includes/js/shortcode.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -367B)
[2026-06-09T10:12:33.010Z] GET https://klaravex.de/wp-includes/js/backbone.min.js?ver=1.6.1 → 200 (?ms, -368B)
[2026-06-09T10:12:33.010Z] GET https://klaravex.de/wp-includes/js/wp-util.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -366B)
[2026-06-09T10:12:33.010Z] GET https://klaravex.de/wp-includes/js/wp-backbone.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (1ms, -367B)
[2026-06-09T10:12:33.011Z] GET https://klaravex.de/wp-includes/js/media-models.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -368B)
[2026-06-09T10:12:33.011Z] GET https://klaravex.de/wp-includes/js/plupload/wp-plupload.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -368B)
[2026-06-09T10:12:33.011Z] GET https://klaravex.de/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3 → 200 (?ms, -368B)
[2026-06-09T10:12:33.011Z] GET https://klaravex.de/wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.3 → 200 (?ms, -367B)
[2026-06-09T10:12:33.011Z] GET https://klaravex.de/wp-includes/js/jquery/ui/sortable.min.js?ver=1.13.3 → 200 (?ms, -368B)
[2026-06-09T10:12:33.011Z] GET https://klaravex.de/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17 → 200 (1ms, -370B)
[2026-06-09T10:12:33.012Z] GET https://klaravex.de/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -366B)
[2026-06-09T10:12:33.012Z] GET https://klaravex.de/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -366B)
[2026-06-09T10:12:33.012Z] GET https://klaravex.de/wp-includes/js/clipboard.min.js?ver=2.0.11 → 200 (?ms, -368B)
[2026-06-09T10:12:33.012Z] GET https://klaravex.de/wp-includes/js/media-views.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -370B)
[2026-06-09T10:12:33.012Z] GET https://klaravex.de/wp-includes/js/media-editor.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -368B)
[2026-06-09T10:12:33.012Z] GET https://klaravex.de/wp-includes/js/media-audiovideo.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -367B)
[2026-06-09T10:12:33.012Z] GET https://klaravex.de/wp-includes/js/mce-view.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -368B)
[2026-06-09T10:12:33.012Z] GET https://klaravex.de/wp-includes/js/imgareaselect/jquery.imgareaselect.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (1ms, -368B)
[2026-06-09T10:12:33.013Z] GET https://klaravex.de/wp-admin/js/image-edit.min.js?ver=7.0 → 200 (?ms, -368B)
[2026-06-09T10:12:33.013Z] GET https://klaravex.de/wp-content/plugins/extendify/public/build/extendify-vendors-255bc3d8f7c3e44bb191.js?ver=3.0.6 → 200 (?ms, -371B)
[2026-06-09T10:12:33.013Z] GET https://klaravex.de/wp-content/plugins/extendify/public/build/extendify-common-3d1170346702178d0a92.js?ver=3.0.6 → 200 (?ms, -370B)
[2026-06-09T10:12:33.013Z] GET https://klaravex.de/wp-content/plugins/extendify/public/build/extendify-runtime-738467d8d280a3334dc0.js?ver=bdf162508cbe90e9c1e6 → 200 (?ms, -366B)
[2026-06-09T10:12:33.013Z] GET https://klaravex.de/wp-content/plugins/extendify/public/build/extendify-shared-ab4d850930db8cf9e219.js?ver=f9e9c4be5efcc475ce1f → 200 (?ms, -367B)
[2026-06-09T10:12:33.013Z] GET https://klaravex.de/wp-includes/js/dist/plugins.min.js?ver=72e3cf01c2b3535a9432 → 200 (?ms, -368B)
[2026-06-09T10:12:33.013Z] GET https://klaravex.de/wp-content/plugins/extendify/public/build/extendify-help-center-079e40452a8cd0a1b4a2.js?ver=74399db1c003f05f0508 → 200 (?ms, -370B)
[2026-06-09T10:12:33.014Z] GET https://klaravex.de/wp-content/plugins/google-analytics-for-wordpress/assets/js/admin-common.min.js?ver=10.2.2 → 200 (?ms, -366B)
[2026-06-09T10:12:33.014Z] GET https://klaravex.de/wp-content/plugins/google-analytics-for-wordpress/assets/js/admin-setup-wizard.js?ver=10.2.2 → 200 (?ms, -366B)
[2026-06-09T10:12:33.014Z] GET https://klaravex.de/wp-content/plugins/google-analytics-for-wordpress/assets/js/admin-metabox-sitenotes.js?ver=10.2.2 → 200 (?ms, -365B)
[2026-06-09T10:12:33.018Z] GET https://klaravex.de/wp-content/plugins/duplicator/assets/js/global-admin-script.js?ver=1.5.16.1 → 200 (?ms, -367B)
[2026-06-09T10:12:33.018Z] GET https://klaravex.de/wp-content/plugins/duplicator/assets/js/one-click-upgrade.js?ver=1.5.16.1 → 200 (?ms, -365B)
[2026-06-09T10:12:33.018Z] GET https://klaravex.de/wp-content/plugins/duplicator/assets/js/dynamic-help.js?ver=1.5.16.1 → 200 (?ms, -366B)
[2026-06-09T10:12:33.018Z] GET https://klaravex.de/wp-content/plugins/duplicator/assets/js/duplicator-tooltip.js?ver=1.5.16.1 → 200 (?ms, -368B)
[2026-06-09T10:12:33.018Z] GET https://klaravex.de/wp-content/plugins/wp-fastest-cache/js/column.js?ver=1780999951 → 200 (33ms, 486B)
[2026-06-09T10:12:33.018Z] GET https://klaravex.de/wp-content/plugins/wp-fastest-cache/js/toolbar.js?ver=1780999951 → 200 (33ms, 1051B)
[2026-06-09T10:12:33.019Z] GET https://klaravex.de/wp-content/plugins/google-analytics-for-wordpress/lite/assets/admin-bar/index.js?ver=9456bd1f8aae1e62dea8 → 200 (?ms, -368B)
[2026-06-09T10:12:33.019Z] GET https://klaravex.de/wp-content/plugins/insert-headers-and-footers/build/notices.js?ver=2.3.6 → 200 (32ms, 367B)
[2026-06-09T10:12:33.019Z] GET https://klaravex.de/wp-content/plugins/wpforms-lite/assets/js/admin/notices.min.js?ver=1.10.1.1 → 200 (32ms, 347B)
[2026-06-09T10:12:33.024Z] GET https://klaravex.de/wp-content/plugins/all-in-one-seo-pack/dist/Lite/assets/js/vendor-vue-ui.65fbb3e9.js → 200 (?ms, -370B)
[2026-06-09T10:12:33.024Z] GET https://klaravex.de/wp-content/plugins/all-in-one-seo-pack/dist/Lite/assets/js/app-core.3e3b5f4b.js → 200 (?ms, -370B)
[2026-06-09T10:12:33.024Z] GET https://klaravex.de/wp-content/plugins/all-in-one-seo-pack/dist/Lite/assets/js/_plugin-vue_export-helper.eefbdd86.js → 200 (?ms, -319B)
[2026-06-09T10:12:33.024Z] GET https://klaravex.de/wp-content/plugins/all-in-one-seo-pack/dist/Lite/assets/js/vendor-other.ac1169a2.js → 200 (?ms, -371B)
[2026-06-09T10:12:33.024Z] GET https://klaravex.de/wp-content/plugins/all-in-one-seo-pack/dist/Lite/assets/js/vendor-lodash.a7229f96.js → 200 (?ms, -370B)
[2026-06-09T10:12:33.147Z] GET https://images.extendify-cdn.com/partner-logos/azure-logo.svg → 200 (?ms, -611B)
[2026-06-09T10:12:33.147Z] POST https://klaravex.de/wp-admin/admin-ajax.php → pending (?ms, ?B)
[2026-06-09T10:12:36.288Z] POST https://klaravex.de/wp-json/wp/v2/users/me/application-passwords?_locale=user → 201 (708ms, 540B)
[2026-06-09T10:12:36.997Z] GET https://klaravex.de/?site_url=https%3A%2F%2Fklaravex.de&user_login=astewarttcml_oi93saoy&password=x8XR%20zIai%20gD2l%209fXH%20Ebl1%20tIBu → pending (?ms, ?B)
[2026-06-09T10:12:37.733Z] GET https://fonts.googleapis.com/css2?family=Syne:wght@700;800&family=Inter:wght@400;500;600&display=swap → 200 (16ms, -698B)
[2026-06-09T10:12:37.733Z] GET https://unpkg.com/@phosphor-icons/web@2.1.1/src/index.js → 200 (16ms, -764B)
[2026-06-09T10:12:37.733Z] GET https://klaravex.de/wp-includes/css/buttons.min.css?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -354B)
[2026-06-09T10:12:37.733Z] GET https://klaravex.de/wp-includes/css/dashicons.min.css?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -355B)
[2026-06-09T10:12:37.734Z] GET https://klaravex.de/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17 → 200 (?ms, -354B)
[2026-06-09T10:12:37.734Z] GET https://klaravex.de/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -353B)
[2026-06-09T10:12:37.734Z] GET https://klaravex.de/wp-includes/css/media-views.min.css?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -353B)
[2026-06-09T10:12:37.734Z] GET https://klaravex.de/wp-includes/js/imgareaselect/imgareaselect.css?ver=0.9.8 → 200 (?ms, -352B)
[2026-06-09T10:12:37.735Z] GET https://klaravex.de/wp-includes/css/dist/components/style.min.css?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -356B)
[2026-06-09T10:12:37.736Z] GET https://klaravex.de/wp-content/plugins/extendify/public/build/extendify-shared.css?ver=3.0.6 → 200 (?ms, -354B)
[2026-06-09T10:12:37.736Z] GET https://klaravex.de/wp-content/plugins/google-analytics-for-wordpress/lite/assets/admin-bar/insights.css?ver=9456bd1f8aae1e62dea8 → 200 (?ms, -353B)
[2026-06-09T10:12:37.736Z] GET https://klaravex.de/wp-content/themes/kadence/assets/css/global.min.css?ver=1.5.0 → 200 (30ms, 5128B)
[2026-06-09T10:12:37.736Z] GET https://klaravex.de/wp-content/themes/kadence/assets/css/header.min.css?ver=1.5.0 → 200 (31ms, 4294B)
[2026-06-09T10:12:37.736Z] GET https://klaravex.de/wp-content/themes/kadence/assets/css/content.min.css?ver=1.5.0 → 200 (32ms, 5871B)
[2026-06-09T10:12:37.736Z] GET https://klaravex.de/wp-content/themes/kadence/assets/css/footer.min.css?ver=1.5.0 → 200 (32ms, 1729B)
[2026-06-09T10:12:37.736Z] GET https://klaravex.de/wp-content/plugins/cookie-law-info/lite/frontend/js/script.min.js?ver=3.5.1 → 200 (13ms, -368B)
[2026-06-09T10:12:37.736Z] GET https://klaravex.de/wp-includes/js/utils.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -366B)
[2026-06-09T10:12:37.737Z] GET https://klaravex.de/wp-includes/js/jquery/jquery.min.js?ver=3.7.1 → 200 (?ms, -370B)
[2026-06-09T10:12:37.737Z] GET https://klaravex.de/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1 → 200 (?ms, -368B)
[2026-06-09T10:12:37.737Z] GET https://klaravex.de/wp-includes/js/plupload/moxie.min.js?ver=1.3.5.1 → 200 (?ms, -370B)
[2026-06-09T10:12:37.737Z] GET https://klaravex.de/wp-includes/js/plupload/plupload.min.js?ver=2.1.9 → 200 (?ms, -368B)
[2026-06-09T10:12:37.737Z] GET https://fonts.googleapis.com/css2?family=Syne:wght@600;700;800&family=Inter:wght@400;500;600;700&display=swap → 200 (12ms, -698B)
[2026-06-09T10:12:37.737Z] GET https://klaravex.de/wp-includes/js/underscore.min.js?ver=1.13.8 → 200 (?ms, -368B)
[2026-06-09T10:12:37.737Z] GET https://klaravex.de/wp-includes/js/shortcode.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -367B)
[2026-06-09T10:12:37.737Z] GET https://klaravex.de/wp-includes/js/backbone.min.js?ver=1.6.1 → 200 (?ms, -368B)
[2026-06-09T10:12:37.737Z] GET https://klaravex.de/wp-includes/js/wp-util.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (1ms, -366B)
[2026-06-09T10:12:37.738Z] GET https://klaravex.de/wp-includes/js/wp-backbone.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -367B)
[2026-06-09T10:12:37.738Z] GET https://klaravex.de/wp-includes/js/media-models.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -368B)
[2026-06-09T10:12:37.738Z] GET https://klaravex.de/wp-includes/js/plupload/wp-plupload.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (?ms, -368B)
[2026-06-09T10:12:37.738Z] GET https://klaravex.de/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3 → 200 (?ms, -368B)
[2026-06-09T10:12:37.738Z] GET https://klaravex.de/wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.3 → 200 (?ms, -367B)
[2026-06-09T10:12:37.738Z] GET https://klaravex.de/wp-includes/js/jquery/ui/sortable.min.js?ver=1.13.3 → 200 (?ms, -368B)
[2026-06-09T10:12:37.738Z] GET https://klaravex.de/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17 → 200 (?ms, -370B)
[2026-06-09T10:12:37.738Z] GET https://klaravex.de/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=2822dee7cdddd55f5eda9f8d36149e71 → 200 (1ms, -366B)
